id_krs,id_mhs,id_mk,id_ta,id_dosen,tanggal_krs,status_krs
606,21,114,3,95,2021-08-19,Disetujui
607,21,113,3,9,2021-08-18,Disetujui
608,21,117,3,84,2021-08-06,Disetujui
609,21,108,3,83,2021-08-02,Disetujui
610,21,118,3,83,2021-08-13,Disetujui
611,21,111,3,87,2021-08-19,Disetujui
612,22,30,3,40,2021-08-09,Disetujui
613,22,24,3,54,2021-08-19,Disetujui
614,22,18,3,100,2021-08-20,Disetujui
615,22,27,3,76,2021-08-05,Disetujui
616,22,21,3,100,2021-08-09,Disetujui
617,22,26,3,31,2021-08-07,Disetujui
618,22,30,4,76,2021-02-11,Disetujui
619,22,17,4,80,2021-02-16,Disetujui
620,22,21,4,46,2021-02-06,Disetujui
621,22,22,4,71,2021-02-08,Disetujui
622,22,18,4,70,2021-02-20,Disetujui
623,22,20,4,31,2021-02-17,Disetujui
624,22,29,4,42,2021-02-12,Disetujui
625,22,20,5,97,2022-08-16,Disetujui
626,22,22,5,40,2022-08-08,Disetujui
627,22,24,5,71,2022-08-04,Disetujui
628,22,21,5,100,2022-08-19,Disetujui
629,22,16,5,54,2022-08-20,Disetujui
630,22,25,5,70,2022-08-11,Disetujui
631,22,27,5,6,2022-08-03,Disetujui
632,22,17,6,100,2022-02-11,Disetujui
633,22,21,6,20,2022-02-12,Disetujui
634,22,20,6,46,2022-02-16,Disetujui
635,22,23,6,16,2022-02-08,Disetujui
636,22,30,6,42,2022-02-02,Disetujui
637,22,29,6,100,2022-02-05,Disetujui
638,22,20,7,97,2023-08-12,Disetujui
639,22,28,7,70,2023-08-04,Disetujui
640,22,29,7,70,2023-08-02,Disetujui
641,22,17,7,97,2023-08-16,Disetujui
642,22,16,7,31,2023-08-17,Disetujui
643,22,22,8,46,2023-02-02,Disetujui
644,22,18,8,71,2023-02-17,Disetujui
645,22,29,8,70,2023-02-15,Disetujui
646,22,21,8,20,2023-02-16,Disetujui
647,22,24,8,80,2023-02-09,Disetujui
648,22,30,8,71,2023-02-14,Disetujui
649,22,28,9,20,2024-08-10,Disetujui
650,22,27,9,16,2024-08-14,Disetujui
651,22,25,9,100,2024-08-01,Disetujui
652,22,20,9,97,2024-08-10,Disetujui
653,22,18,9,76,2024-08-08,Disetujui
654,22,24,9,76,2024-08-04,Disetujui
655,23,1,1,94,2020-08-07,Disetujui
656,23,6,1,29,2020-08-04,Disetujui
657,23,14,1,94,2020-08-17,Disetujui
658,23,8,1,94,2020-08-16,Disetujui
659,23,15,1,29,2020-08-14,Disetujui
660,23,12,2,29,2020-02-12,Disetujui
661,23,5,2,29,2020-02-12,Disetujui
662,23,11,2,19,2020-02-17,Disetujui
663,23,7,2,94,2020-02-04,Disetujui
664,23,3,2,19,2020-02-05,Disetujui
665,23,1,2,19,2020-02-10,Disetujui
666,23,1,3,29,2021-08-07,Disetujui
667,23,2,3,19,2021-08-18,Disetujui
668,23,9,3,94,2021-08-03,Disetujui
669,23,4,3,29,2021-08-12,Disetujui
670,23,7,3,79,2021-08-18,Disetujui
671,23,5,3,93,2021-08-05,Disetujui
672,23,8,3,79,2021-08-05,Disetujui
673,23,12,4,93,2021-02-02,Disetujui
674,23,8,4,93,2021-02-04,Disetujui
675,23,7,4,93,2021-02-07,Disetujui
676,23,11,4,29,2021-02-19,Disetujui
677,23,9,4,19,2021-02-11,Disetujui
678,23,4,4,94,2021-02-20,Disetujui
679,23,2,4,29,2021-02-04,Disetujui
680,24,122,5,58,2022-08-06,Disetujui
681,24,131,5,58,2022-08-19,Disetujui
682,24,125,5,64,2022-08-18,Disetujui
683,24,124,5,17,2022-08-16,Disetujui
684,24,129,5,73,2022-08-08,Disetujui
685,24,134,5,58,2022-08-01,Disetujui
686,24,123,5,62,2022-08-19,Disetujui
687,24,132,6,7,2022-02-06,Disetujui
688,24,135,6,52,2022-02-02,Disetujui
689,24,122,6,73,2022-02-17,Disetujui
690,24,123,6,58,2022-02-16,Disetujui
691,24,128,6,52,2022-02-19,Disetujui
692,24,130,6,96,2022-02-08,Disetujui
693,24,131,6,17,2022-02-05,Disetujui
694,24,134,7,62,2023-08-18,Disetujui
695,24,121,7,73,2023-08-17,Disetujui
696,24,129,7,73,2023-08-12,Disetujui
697,24,124,7,64,2023-08-17,Disetujui
698,24,123,7,96,2023-08-13,Disetujui
699,24,135,7,7,2023-08-07,Disetujui
700,24,130,7,58,2023-08-13,Disetujui
701,24,126,8,17,2023-02-01,Disetujui
702,24,122,8,52,2023-02-19,Disetujui
703,24,128,8,17,2023-02-10,Disetujui
704,24,134,8,96,2023-02-07,Disetujui
705,24,135,8,7,2023-02-19,Disetujui
706,24,123,8,58,2023-02-19,Disetujui
707,24,124,8,17,2023-02-05,Disetujui
708,25,107,1,87,2020-08-14,Disetujui
709,25,109,1,9,2020-08-04,Disetujui
710,25,108,1,27,2020-08-04,Disetujui
711,25,120,1,39,2020-08-06,Disetujui
712,25,116,1,9,2020-08-15,Disetujui
713,25,120,2,9,2020-02-10,Disetujui
714,25,114,2,83,2020-02-07,Disetujui
715,25,118,2,87,2020-02-10,Disetujui
716,25,113,2,78,2020-02-06,Disetujui
717,25,109,2,95,2020-02-13,Disetujui
718,25,116,2,83,2020-02-01,Disetujui
719,25,115,2,39,2020-02-05,Disetujui
720,25,119,3,83,2021-08-13,Disetujui
721,25,120,3,9,2021-08-07,Disetujui
722,25,115,3,83,2021-08-05,Disetujui
723,25,109,3,9,2021-08-04,Disetujui
724,25,111,3,39,2021-08-09,Disetujui
725,25,111,4,9,2021-02-09,Disetujui
726,25,114,4,39,2021-02-01,Disetujui
727,25,120,4,9,2021-02-14,Disetujui
728,25,112,4,87,2021-02-08,Disetujui
729,25,110,4,39,2021-02-20,Disetujui
730,25,108,4,27,2021-02-14,Disetujui
731,25,109,4,84,2021-02-08,Disetujui
732,25,116,5,75,2022-08-10,Disetujui
733,25,107,5,9,2022-08-20,Disetujui
734,25,111,5,87,2022-08-19,Disetujui
735,25,118,5,83,2022-08-14,Disetujui
736,25,110,5,27,2022-08-12,Disetujui
737,25,108,5,83,2022-08-12,Disetujui
738,25,106,5,75,2022-08-09,Disetujui
739,25,113,6,9,2022-02-04,Disetujui
740,25,112,6,9,2022-02-07,Disetujui
741,25,106,6,84,2022-02-18,Disetujui
742,25,107,6,78,2022-02-03,Disetujui
743,25,118,6,9,2022-02-18,Disetujui
744,25,114,6,83,2022-02-15,Disetujui
745,25,107,7,95,2023-08-02,Disetujui
746,25,111,7,9,2023-08-15,Disetujui
747,25,117,7,9,2023-08-10,Disetujui
748,25,106,7,78,2023-08-16,Disetujui
749,25,113,7,39,2023-08-04,Disetujui
750,25,120,7,84,2023-08-06,Disetujui
751,25,109,7,83,2023-08-15,Disetujui
752,25,113,8,83,2023-02-07,Disetujui
753,25,106,8,75,2023-02-20,Disetujui
754,25,109,8,87,2023-02-09,Disetujui
755,25,107,8,84,2023-02-05,Disetujui
756,25,114,8,95,2023-02-08,Disetujui
757,25,119,8,87,2023-02-01,Disetujui
758,25,112,9,9,2024-08-03,Disetujui
759,25,120,9,87,2024-08-15,Disetujui
760,25,107,9,9,2024-08-09,Disetujui
761,25,110,9,95,2024-08-03,Disetujui
762,25,111,9,78,2024-08-19,Disetujui
763,25,115,9,27,2024-08-11,Disetujui
764,26,144,1,61,2020-08-20,Disetujui
765,26,136,1,43,2020-08-03,Disetujui
766,26,148,1,25,2020-08-14,Disetujui
767,26,145,1,56,2020-08-04,Disetujui
768,26,140,1,25,2020-08-05,Disetujui
769,26,147,1,25,2020-08-16,Disetujui
770,26,143,1,43,2020-08-06,Disetujui
771,26,147,2,74,2020-02-10,Disetujui
772,26,150,2,74,2020-02-15,Disetujui
773,26,144,2,56,2020-02-06,Disetujui
774,26,146,2,43,2020-02-01,Disetujui
775,26,145,2,61,2020-02-18,Disetujui
776,26,136,3,56,2021-08-04,Disetujui
777,26,149,3,74,2021-08-03,Disetujui
778,26,138,3,74,2021-08-19,Disetujui
779,26,146,3,74,2021-08-15,Disetujui
780,26,147,3,25,2021-08-15,Disetujui
781,26,150,3,74,2021-08-17,Disetujui
782,26,144,4,74,2021-02-05,Disetujui
783,26,136,4,56,2021-02-17,Disetujui
784,26,137,4,74,2021-02-15,Disetujui
785,26,150,4,25,2021-02-18,Disetujui
786,26,142,4,56,2021-02-18,Disetujui
787,26,140,4,61,2021-02-03,Disetujui
788,26,145,4,43,2021-02-13,Disetujui
789,26,137,5,74,2022-08-16,Disetujui
790,26,148,5,43,2022-08-20,Disetujui
791,26,146,5,74,2022-08-05,Disetujui
792,26,149,5,74,2022-08-16,Disetujui
793,26,150,5,25,2022-08-19,Disetujui
794,26,138,5,56,2022-08-03,Disetujui
795,26,142,6,43,2022-02-16,Disetujui
796,26,136,6,74,2022-02-18,Disetujui
797,26,143,6,56,2022-02-04,Disetujui
798,26,144,6,61,2022-02-06,Disetujui
799,26,146,6,74,2022-02-14,Disetujui
800,26,139,6,74,2022-02-13,Disetujui
801,26,150,7,74,2023-08-10,Disetujui
802,26,145,7,43,2023-08-18,Disetujui
803,26,142,7,43,2023-08-12,Disetujui
804,26,136,7,61,2023-08-09,Disetujui
805,26,140,7,74,2023-08-19,Disetujui
806,26,143,7,56,2023-08-18,Disetujui
807,26,145,8,61,2023-02-16,Disetujui
808,26,136,8,74,2023-02-15,Disetujui
809,26,142,8,25,2023-02-20,Disetujui
810,26,138,8,25,2023-02-07,Disetujui
811,26,140,8,43,2023-02-12,Disetujui
812,26,149,9,43,2024-08-16,Disetujui
813,26,138,9,56,2024-08-06,Disetujui
814,26,139,9,56,2024-08-11,Disetujui
815,26,147,9,56,2024-08-01,Disetujui
816,26,142,9,56,2024-08-10,Disetujui
817,26,137,9,74,2024-08-04,Disetujui
818,26,148,9,43,2024-08-10,Disetujui
819,27,59,5,92,2022-08-05,Disetujui
820,27,47,5,99,2022-08-18,Disetujui
821,27,53,5,3,2022-08-13,Disetujui
822,27,57,5,8,2022-08-09,Disetujui
823,27,58,5,92,2022-08-04,Disetujui
824,27,60,5,99,2022-08-06,Disetujui
825,27,54,6,55,2022-02-19,Disetujui
826,27,52,6,86,2022-02-10,Disetujui
827,27,55,6,65,2022-02-03,Disetujui
828,27,56,6,68,2022-02-02,Disetujui
829,27,60,6,99,2022-02-06,Disetujui
830,27,58,6,86,2022-02-12,Disetujui
831,27,46,7,3,2023-08-08,Disetujui
832,27,51,7,92,2023-08-13,Disetujui
833,27,47,7,81,2023-08-05,Disetujui
834,27,58,7,68,2023-08-12,Disetujui
835,27,53,7,3,2023-08-02,Disetujui
836,27,57,7,99,2023-08-10,Disetujui
837,27,52,7,99,2023-08-09,Disetujui
838,28,101,7,88,2023-08-14,Disetujui
839,28,104,7,88,2023-08-09,Disetujui
840,28,95,7,63,2023-08-11,Disetujui
841,28,102,7,89,2023-08-11,Disetujui
842,28,99,7,89,2023-08-10,Disetujui
843,28,100,7,37,2023-08-17,Disetujui
844,28,94,8,88,2023-02-13,Disetujui
845,28,104,8,21,2023-02-14,Disetujui
846,28,103,8,13,2023-02-13,Disetujui
847,28,96,8,82,2023-02-08,Disetujui
848,28,95,8,88,2023-02-06,Disetujui
849,28,95,9,89,2024-08-16,Disetujui
850,28,93,9,82,2024-08-20,Disetujui
851,28,103,9,13,2024-08-06,Disetujui
852,28,98,9,13,2024-08-12,Disetujui
853,28,97,9,63,2024-08-18,Disetujui
854,29,58,7,99,2023-08-17,Disetujui
855,29,54,7,86,2023-08-18,Disetujui
856,29,46,7,38,2023-08-19,Disetujui
857,29,47,7,86,2023-08-01,Disetujui
858,29,53,7,38,2023-08-14,Disetujui
859,29,58,8,55,2023-02-17,Disetujui
860,29,52,8,86,2023-02-11,Disetujui
861,29,47,8,99,2023-02-13,Disetujui
862,29,48,8,86,2023-02-18,Disetujui
863,29,60,8,38,2023-02-12,Disetujui
864,29,57,8,38,2023-02-10,Disetujui
865,29,46,8,55,2023-02-17,Disetujui
866,30,16,1,76,2020-08-12,Disetujui
867,30,26,1,80,2020-08-05,Disetujui
868,30,22,1,16,2020-08-04,Disetujui
869,30,20,1,80,2020-08-15,Disetujui
870,30,27,1,97,2020-08-16,Disetujui
871,30,23,2,31,2020-02-10,Disetujui
872,30,30,2,20,2020-02-16,Disetujui
873,30,28,2,100,2020-02-18,Disetujui
874,30,22,2,100,2020-02-03,Disetujui
875,30,19,2,6,2020-02-18,Disetujui
876,30,28,3,6,2021-08-13,Disetujui
877,30,22,3,31,2021-08-11,Disetujui
878,30,19,3,20,2021-08-09,Disetujui
879,30,16,3,100,2021-08-08,Disetujui
880,30,20,3,100,2021-08-04,Disetujui
881,30,21,3,46,2021-08-15,Disetujui
882,30,30,3,16,2021-08-14,Disetujui
883,30,20,4,6,2021-02-18,Disetujui
884,30,26,4,42,2021-02-03,Disetujui
885,30,21,4,54,2021-02-18,Disetujui
886,30,30,4,76,2021-02-11,Disetujui
887,30,27,4,20,2021-02-18,Disetujui
888,30,22,4,76,2021-02-09,Disetujui
889,30,25,5,97,2022-08-20,Disetujui
890,30,30,5,42,2022-08-16,Disetujui
891,30,22,5,54,2022-08-04,Disetujui
892,30,29,5,20,2022-08-09,Disetujui
893,30,24,5,16,2022-08-20,Disetujui
894,30,26,5,80,2022-08-09,Disetujui
895,30,18,5,31,2022-08-18,Disetujui
896,31,154,1,41,2020-08-01,Disetujui
897,31,165,1,50,2020-08-07,Disetujui
898,31,160,1,45,2020-08-02,Disetujui
899,31,152,1,24,2020-08-06,Disetujui
900,31,153,1,4,2020-08-01,Disetujui
901,31,162,1,1,2020-08-01,Disetujui
902,31,159,1,41,2020-08-14,Disetujui
903,31,159,2,45,2020-02-16,Disetujui
904,31,164,2,45,2020-02-03,Disetujui
905,31,161,2,34,2020-02-03,Disetujui
906,31,160,2,24,2020-02-18,Disetujui
907,31,163,2,24,2020-02-03,Disetujui
908,31,155,3,24,2021-08-11,Disetujui
909,31,157,3,50,2021-08-11,Disetujui
910,31,163,3,1,2021-08-01,Disetujui
911,31,159,3,1,2021-08-15,Disetujui
912,31,161,3,22,2021-08-01,Disetujui
913,31,153,3,33,2021-08-19,Disetujui
914,31,151,4,34,2021-02-09,Disetujui
915,31,162,4,59,2021-02-13,Disetujui
916,31,165,4,4,2021-02-03,Disetujui
917,31,157,4,24,2021-02-10,Disetujui
918,31,164,4,33,2021-02-04,Disetujui
919,31,161,4,50,2021-02-09,Disetujui
920,32,136,3,74,2021-08-07,Disetujui
921,32,141,3,74,2021-08-19,Disetujui
922,32,148,3,61,2021-08-20,Disetujui
923,32,144,3,43,2021-08-18,Disetujui
924,32,139,3,74,2021-08-04,Disetujui
925,32,142,3,61,2021-08-20,Disetujui
926,32,145,3,74,2021-08-14,Disetujui
927,32,145,4,43,2021-02-05,Disetujui
928,32,143,4,61,2021-02-12,Disetujui
929,32,142,4,74,2021-02-19,Disetujui
930,32,136,4,61,2021-02-01,Disetujui
931,32,150,4,25,2021-02-19,Disetujui
932,32,148,5,56,2022-08-04,Disetujui
933,32,143,5,25,2022-08-05,Disetujui
934,32,141,5,43,2022-08-03,Disetujui
935,32,150,5,74,2022-08-05,Disetujui
936,32,144,5,74,2022-08-13,Disetujui
937,32,138,6,74,2022-02-19,Disetujui
938,32,150,6,56,2022-02-12,Disetujui
939,32,145,6,74,2022-02-12,Disetujui
940,32,143,6,25,2022-02-11,Disetujui
941,32,141,6,25,2022-02-19,Disetujui
942,32,143,7,25,2023-08-03,Disetujui
943,32,149,7,56,2023-08-14,Disetujui
944,32,136,7,43,2023-08-07,Disetujui
945,32,147,7,61,2023-08-06,Disetujui
946,32,145,7,74,2023-08-11,Disetujui
947,32,148,7,56,2023-08-01,Disetujui
948,32,150,8,43,2023-02-03,Disetujui
949,32,149,8,61,2023-02-18,Disetujui
950,32,144,8,56,2023-02-01,Disetujui
951,32,138,8,56,2023-02-18,Disetujui
952,32,147,8,25,2023-02-03,Disetujui
953,32,140,8,25,2023-02-20,Disetujui
954,32,143,8,25,2023-02-03,Disetujui
955,32,150,9,74,2024-08-05,Disetujui
956,32,136,9,25,2024-08-14,Disetujui
957,32,147,9,25,2024-08-16,Disetujui
958,32,141,9,25,2024-08-17,Disetujui
959,32,139,9,56,2024-08-10,Disetujui
960,32,143,9,74,2024-08-17,Disetujui
961,32,149,9,74,2024-08-07,Disetujui
962,32,145,10,61,2024-02-03,Disetujui
963,32,140,10,74,2024-02-05,Disetujui
964,32,149,10,56,2024-02-18,Disetujui
965,32,143,10,25,2024-02-02,Disetujui
966,32,137,10,56,2024-02-18,Disetujui
967,33,92,5,89,2022-08-09,Disetujui
968,33,98,5,37,2022-08-11,Disetujui
969,33,95,5,91,2022-08-02,Disetujui
970,33,94,5,91,2022-08-14,Disetujui
971,33,96,5,37,2022-08-19,Disetujui
972,33,105,6,63,2022-02-06,Disetujui
973,33,95,6,63,2022-02-13,Disetujui
974,33,99,6,82,2022-02-11,Disetujui
975,33,103,6,63,2022-02-02,Disetujui
976,33,94,6,82,2022-02-12,Disetujui
977,33,102,6,21,2022-02-07,Disetujui
978,33,100,7,13,2023-08-02,Disetujui
979,33,91,7,5,2023-08-20,Disetujui
980,33,99,7,13,2023-08-04,Disetujui
981,33,96,7,88,2023-08-04,Disetujui
982,33,102,7,21,2023-08-11,Disetujui
983,33,101,8,5,2023-02-13,Disetujui
984,33,97,8,37,2023-02-11,Disetujui
985,33,91,8,13,2023-02-06,Disetujui
986,33,105,8,21,2023-02-06,Disetujui
987,33,93,8,98,2023-02-12,Disetujui
988,33,102,8,21,2023-02-14,Disetujui
989,34,141,3,56,2021-08-19,Disetujui
990,34,137,3,74,2021-08-11,Disetujui
991,34,150,3,61,2021-08-04,Disetujui
992,34,139,3,43,2021-08-15,Disetujui
993,34,138,3,56,2021-08-19,Disetujui
994,34,146,4,61,2021-02-10,Disetujui
995,34,148,4,56,2021-02-01,Disetujui
996,34,137,4,25,2021-02-01,Disetujui
997,34,136,4,25,2021-02-07,Disetujui
998,34,147,4,56,2021-02-03,Disetujui
999,34,150,5,74,2022-08-12,Disetujui
1000,34,137,5,56,2022-08-19,Disetujui
1001,34,139,5,61,2022-08-03,Disetujui
1002,34,146,5,61,2022-08-19,Disetujui
1003,34,141,5,25,2022-08-13,Disetujui
1004,34,145,5,74,2022-08-02,Disetujui
1005,34,138,5,61,2022-08-16,Disetujui
1006,34,143,6,43,2022-02-07,Disetujui
1007,34,144,6,56,2022-02-10,Disetujui
1008,34,140,6,56,2022-02-08,Disetujui
1009,34,147,6,61,2022-02-13,Disetujui
1010,34,146,6,56,2022-02-11,Disetujui
1011,35,47,7,65,2023-08-05,Disetujui
1012,35,53,7,8,2023-08-15,Disetujui
1013,35,49,7,3,2023-08-06,Disetujui
1014,35,52,7,38,2023-08-08,Disetujui
1015,35,51,7,8,2023-08-03,Disetujui
1016,35,46,8,3,2023-02-18,Disetujui
1017,35,56,8,65,2023-02-08,Disetujui
1018,35,52,8,8,2023-02-03,Disetujui
1019,35,59,8,38,2023-02-20,Disetujui
1020,35,60,8,68,2023-02-15,Disetujui
1021,35,51,8,99,2023-02-18,Disetujui
1022,35,49,8,68,2023-02-19,Disetujui
1023,35,57,9,3,2024-08-08,Disetujui
1024,35,55,9,38,2024-08-01,Disetujui
1025,35,58,9,68,2024-08-12,Disetujui
1026,35,52,9,86,2024-08-15,Disetujui
1027,35,50,9,38,2024-08-01,Disetujui
1028,35,48,9,68,2024-08-06,Disetujui
1029,35,60,9,3,2024-08-06,Disetujui
1030,36,41,5,47,2022-08-03,Disetujui
1031,36,43,5,10,2022-08-17,Disetujui
1032,36,40,5,10,2022-08-12,Disetujui
1033,36,42,5,10,2022-08-17,Disetujui
1034,36,45,5,49,2022-08-18,Disetujui
1035,36,40,6,10,2022-02-13,Disetujui
1036,36,42,6,10,2022-02-11,Disetujui
1037,36,38,6,47,2022-02-03,Disetujui
1038,36,44,6,47,2022-02-17,Disetujui
1039,36,43,6,47,2022-02-17,Disetujui
1040,36,33,6,49,2022-02-02,Disetujui
1041,37,147,7,25,2023-08-06,Disetujui
1042,37,148,7,74,2023-08-05,Disetujui
1043,37,143,7,43,2023-08-05,Disetujui
1044,37,138,7,56,2023-08-03,Disetujui
1045,37,136,7,56,2023-08-07,Disetujui
1046,37,147,8,25,2023-02-05,Disetujui
1047,37,137,8,43,2023-02-02,Disetujui
1048,37,149,8,56,2023-02-05,Disetujui
1049,37,142,8,61,2023-02-16,Disetujui
1050,37,141,8,25,2023-02-08,Disetujui
1051,37,145,8,43,2023-02-17,Disetujui
1052,37,139,8,25,2023-02-14,Disetujui
1053,38,81,1,66,2020-08-15,Disetujui
1054,38,87,1,14,2020-08-20,Disetujui
1055,38,88,1,14,2020-08-01,Disetujui
1056,38,85,1,14,2020-08-14,Disetujui
1057,38,79,1,14,2020-08-16,Disetujui
1058,38,89,2,23,2020-02-04,Disetujui
1059,38,78,2,23,2020-02-18,Disetujui
1060,38,85,2,53,2020-02-13,Disetujui
1061,38,87,2,23,2020-02-04,Disetujui
1062,38,84,2,12,2020-02-12,Disetujui
1063,38,89,3,53,2021-08-05,Disetujui
1064,38,82,3,53,2021-08-12,Disetujui
1065,38,83,3,30,2021-08-09,Disetujui
1066,38,76,3,53,2021-08-13,Disetujui
1067,38,90,3,23,2021-08-08,Disetujui
1068,38,79,3,30,2021-08-20,Disetujui
1069,38,89,4,14,2021-02-03,Disetujui
1070,38,78,4,23,2021-02-14,Disetujui
1071,38,82,4,51,2021-02-18,Disetujui
1072,38,90,4,18,2021-02-04,Disetujui
1073,38,88,4,12,2021-02-18,Disetujui
1074,38,86,5,23,2022-08-10,Disetujui
1075,38,85,5,53,2022-08-09,Disetujui
1076,38,77,5,23,2022-08-05,Disetujui
1077,38,87,5,30,2022-08-15,Disetujui
1078,38,89,5,51,2022-08-02,Disetujui
1079,38,82,5,23,2022-08-09,Disetujui
1080,38,78,5,12,2022-08-08,Disetujui
1081,38,89,6,51,2022-02-09,Disetujui
1082,38,86,6,53,2022-02-19,Disetujui
1083,38,84,6,66,2022-02-13,Disetujui
1084,38,83,6,30,2022-02-11,Disetujui
1085,38,82,6,23,2022-02-14,Disetujui
1086,38,76,6,30,2022-02-13,Disetujui
1087,39,88,7,14,2023-08-06,Disetujui
1088,39,77,7,77,2023-08-01,Disetujui
1089,39,82,7,30,2023-08-17,Disetujui
1090,39,79,7,53,2023-08-20,Disetujui
1091,39,80,7,51,2023-08-19,Disetujui
1092,39,78,7,66,2023-08-06,Disetujui
1093,39,83,8,51,2023-02-19,Disetujui
1094,39,89,8,53,2023-02-04,Disetujui
1095,39,80,8,30,2023-02-18,Disetujui
1096,39,78,8,18,2023-02-14,Disetujui
1097,39,79,8,51,2023-02-10,Disetujui
1098,39,85,9,14,2024-08-01,Disetujui
1099,39,82,9,14,2024-08-16,Disetujui
1100,39,79,9,18,2024-08-05,Disetujui
1101,39,86,9,77,2024-08-15,Disetujui
1102,39,83,9,30,2024-08-11,Disetujui
1103,39,88,9,30,2024-08-06,Disetujui
1104,39,80,10,12,2024-02-04,Disetujui
1105,39,90,10,18,2024-02-01,Disetujui
1106,39,86,10,51,2024-02-05,Disetujui
1107,39,88,10,66,2024-02-05,Disetujui
1108,39,87,10,51,2024-02-14,Disetujui
1109,39,83,10,14,2024-02-09,Disetujui
1110,40,102,3,82,2021-08-11,Disetujui
1111,40,96,3,5,2021-08-02,Disetujui
1112,40,93,3,21,2021-08-05,Disetujui
1113,40,98,3,89,2021-08-07,Disetujui
1114,40,99,3,63,2021-08-08,Disetujui
1115,40,92,3,13,2021-08-07,Disetujui
1116,40,91,3,13,2021-08-16,Disetujui
1117,40,92,4,82,2021-02-05,Disetujui
1118,40,94,4,5,2021-02-20,Disetujui
1119,40,97,4,89,2021-02-08,Disetujui
1120,40,100,4,98,2021-02-12,Disetujui
1121,40,96,4,37,2021-02-08,Disetujui
1122,40,103,5,98,2022-08-20,Disetujui
1123,40,104,5,89,2022-08-08,Disetujui
1124,40,98,5,37,2022-08-14,Disetujui
1125,40,94,5,5,2022-08-16,Disetujui
1126,40,100,5,91,2022-08-15,Disetujui
1127,40,102,5,98,2022-08-16,Disetujui
1128,40,99,5,91,2022-08-06,Disetujui
1129,40,92,6,88,2022-02-04,Disetujui
1130,40,91,6,91,2022-02-08,Disetujui
1131,40,98,6,91,2022-02-06,Disetujui
1132,40,105,6,89,2022-02-14,Disetujui
1133,40,93,6,91,2022-02-09,Disetujui
1134,41,103,1,21,2020-08-05,Disetujui
1135,41,95,1,91,2020-08-01,Disetujui
1136,41,93,1,63,2020-08-09,Disetujui
1137,41,105,1,98,2020-08-05,Disetujui
1138,41,94,1,21,2020-08-06,Disetujui
1139,41,101,1,5,2020-08-13,Disetujui
1140,41,94,2,89,2020-02-08,Disetujui
1141,41,96,2,91,2020-02-02,Disetujui
1142,41,101,2,89,2020-02-09,Disetujui
1143,41,91,2,89,2020-02-11,Disetujui
1144,41,97,2,63,2020-02-04,Disetujui
1145,41,105,2,5,2020-02-03,Disetujui
1146,41,101,3,37,2021-08-19,Disetujui
1147,41,91,3,82,2021-08-13,Disetujui
1148,41,99,3,89,2021-08-02,Disetujui
1149,41,95,3,13,2021-08-06,Disetujui
1150,41,105,3,82,2021-08-03,Disetujui
1151,41,97,3,13,2021-08-03,Disetujui
1152,41,96,4,98,2021-02-13,Disetujui
1153,41,97,4,82,2021-02-15,Disetujui
1154,41,95,4,21,2021-02-02,Disetujui
1155,41,91,4,21,2021-02-01,Disetujui
1156,41,100,4,21,2021-02-01,Disetujui
1157,41,92,4,89,2021-02-04,Disetujui
1158,41,95,5,88,2022-08-20,Disetujui
1159,41,92,5,89,2022-08-13,Disetujui
1160,41,94,5,89,2022-08-07,Disetujui
1161,41,100,5,89,2022-08-08,Disetujui
1162,41,103,5,21,2022-08-05,Disetujui
1163,42,81,7,66,2023-08-18,Disetujui
1164,42,87,7,23,2023-08-19,Disetujui
1165,42,85,7,30,2023-08-07,Disetujui
1166,42,84,7,53,2023-08-11,Disetujui
1167,42,89,7,77,2023-08-19,Disetujui
1168,42,88,7,14,2023-08-05,Disetujui
1169,42,81,8,53,2023-02-09,Disetujui
1170,42,89,8,66,2023-02-10,Disetujui
1171,42,76,8,12,2023-02-05,Disetujui
1172,42,90,8,53,2023-02-10,Disetujui
1173,42,83,8,53,2023-02-16,Disetujui
1174,43,75,1,44,2020-08-14,Disetujui
1175,43,65,1,44,2020-08-02,Disetujui
1176,43,62,1,44,2020-08-08,Disetujui
1177,43,67,1,90,2020-08-09,Disetujui
1178,43,64,1,90,2020-08-15,Disetujui
1179,43,72,1,44,2020-08-05,Disetujui
1180,43,64,2,11,2020-02-06,Disetujui
1181,43,61,2,35,2020-02-15,Disetujui
1182,43,72,2,44,2020-02-08,Disetujui
1183,43,66,2,44,2020-02-17,Disetujui
1184,43,70,2,44,2020-02-20,Disetujui
1185,43,68,2,90,2020-02-14,Disetujui
1186,43,74,3,11,2021-08-10,Disetujui
1187,43,65,3,35,2021-08-20,Disetujui
1188,43,72,3,44,2021-08-09,Disetujui
1189,43,64,3,44,2021-08-14,Disetujui
1190,43,75,3,35,2021-08-05,Disetujui
1191,43,71,3,90,2021-08-05,Disetujui
1192,43,70,4,44,2021-02-04,Disetujui
1193,43,71,4,11,2021-02-19,Disetujui
1194,43,69,4,35,2021-02-04,Disetujui
1195,43,74,4,90,2021-02-11,Disetujui
1196,43,73,4,44,2021-02-07,Disetujui
1197,43,66,5,11,2022-08-08,Disetujui
1198,43,75,5,90,2022-08-10,Disetujui
1199,43,68,5,35,2022-08-19,Disetujui
1200,43,70,5,44,2022-08-04,Disetujui
1201,43,63,5,90,2022-08-11,Disetujui
1202,43,71,5,90,2022-08-07,Disetujui
1203,43,74,6,11,2022-02-09,Disetujui
